,name,floorPrice,marketCap,numOwners,totalSupply,sevenDayChange,sevenDayVolume,oneDayChange,oneDayVolume,thirtyDayChange,thirtyDayVolume,totalVolume,id
8257,mkji5,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE5MTI0
8258,Untitled Collection #62488667,0.2,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5NjI1NTA=
8259,Drakons,0.006,105.64750000000001,658.0,6037.0,6.000000000000001,0.035,0.0,0.0,2.5093520717844426,0.149116989885712,15.8387428957374,Q29sbGVjdGlvblN0YXRzVHlwZTo2MTU4
8260,xzvbdfdfgdf,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM1OTY0
8261,dgfggd,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyNjc0
8262,csdfsdfs,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM3MTE5
8263,fbnbcfd,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI1MTQ4
8264,yujfxdgf,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM1OTMw
8265,nhfxgfd,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM3ODc4
8266,zxcvbnj,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM2NTEy
8267,Untitled Collection #64902101,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExMzYx
8268,gbgfbhf,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE2MzEy
8269,gdfdsft,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE1NTM5
8270,Untitled Collection #62582651,10.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5NjU2OTc=
8271,zczxzxczx,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTM5MzE=
8272,fsdfsdfsd,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM4NzA5
8273,NiQu Vox,0.035,0.07,2.0,2.0,0.0,0.035,-1.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZTo5MjMwNzY=
8274,xzcZg,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTM5NjU=
8275,vhf,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQ2MTAz
8276,Untitled Collection #63106935,0.0001,0.10500000000000001,2.0,3.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODA0NzY=
8277,ZXZxZ,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTM4OTY=
8278,Untitled Collection #27992092,0.036,0.07,2.0,2.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwODc4
8279,cvbjuyfgh,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM2ODM3
8280,Untitled Collection #62483385,0.035,0.035,2.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5NjIzNzc=
8281,asdasdasdascxcx,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDMzMzkx
8282,fgfgdfgdf,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDA0MjQz
8283,ghv6,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDMzMzUw
8284,nbvbvcx,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyMzI0
8285,xdcfvgbhjnmk,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM4OTg3
8286,sdfsdfhfe,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDA2MTk1
8287,dfgfsffh,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExNzQ4
8288,tyfr8,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyMzU4
8289,jk.yirne,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI2NzM2
8290,hgfyrfgh,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI3MTE2
8291,asfsegshdfg,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQxMzUw
8292,dfsdfsdf V3,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyMTkw
8293,Untitled Collection #63403343,0.035,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODcwMjA=
8294,Untitled Collection #66077288,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI1MjAy
8295,iuigvfg,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM4MjYy
8296,zxcvbfftu,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM3MTk3
8297,ngfdsfgt,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM3OTMy
8298,Untitled Collection #64925340,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEyMTMx
8299,xctvjk,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQwMzY5
8300,advsdvsd,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI2OTY1
8301,Untitled Collection #59939812,0.035,0.035,2.0,1.0,0.0,0.035,0.0,0.0,0.0,0.07,0.07,Q29sbGVjdGlvblN0YXRzVHlwZTo5NDA1NDY=
8302,nng3,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE4ODgy
8303,rctfvgybuhnji,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM5OTUy
8304,ascascas,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI2NTU2
8305,Residual Light,0.045,0.07,2.0,2.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo1MDk1NTQ=
8306,Untitled Collection #63443308,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODc5OTM=
8307,Untitled Collection #62479739,0.035,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5NjIyNTA=
8308,dascascasaasc,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI0OTc1
8309,mkji5,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE5MTI0
8310,tdtxy3,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAzMTIz
8311,uhyfj,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI1NDE3
8312,xzvxcgsdgsd,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM4NDAz
8313,oihgfcgcgg,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAzMTY2
8314,Illustration and Doodle by Pami,0.02,0.07,3.0,6.0,0.035,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo4NTAxNzU=
8315,wddfgfgd,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE0ODYy
8316,MOOKS,0.019,1.2775,23.0,73.0,-0.8011363636363636,0.035,0.0,0.0,0.0,1.011,1.011,Q29sbGVjdGlvblN0YXRzVHlwZTo4NDMwOTA=
8317,Butterflies with BBQ Sauce,0.015,0.9800000000000001,12.0,28.0,0.0,0.035,0.0,0.0,0.0,0.035,0.35,Q29sbGVjdGlvblN0YXRzVHlwZTozMDI2Mw==
8318,Untitled Collection #63153407,0.0001,0.07,2.0,2.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODE0MjU=
8319,xecrtvgyhuj,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQwMjg3
8320,highland.,0.01,0.14,11.0,16.0,-0.12499999999999993,0.035,0.0,0.0,10.5,0.115,0.125,Q29sbGVjdGlvblN0YXRzVHlwZTo3NjE2ODE=
8321,ihgvcx,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAxNTAw
8322,Untitled Collection #63189048,0.0001,0.07,2.0,2.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODIyNzM=
8323,xrdctfvgybuhnji,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQwMDQ0
8324,bhgn2,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE5Mjcy
8325,uyhtrere,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyMDky
8326,hgfyrfgh,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI3MTE2
8327,dadascvxcv,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI1NDYz
8328,fsdfsdfsdf,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAzNjgw
8329,gbfngfdf,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQxMDQ1
8330,mgfgdg,0.0,0.07,2.0,2.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM0ODY1
8331,hdgjgfrn,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI1OTMx
8332,Untitled Collection #63911367,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTc1MzE=
8333,nfgdfd,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM4MDQ3
8334,hdhhdsas1,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTI2NzI=
8335,xcvbfgdfgsd,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI4MDI4
8336,sfbfgmyu,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI0NjQ3
8337,xecrtvbynmk,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQwNTMw
8338,Untitled Collection #63186633,0.0001,0.07,2.0,2.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODIyMTU=
8339,Senzu Seeds,0.008,8.811250000000001,240.0,1007.0,-0.9078947368421053,0.035,0.0,0.0,0.0,1.24,1.24,Q29sbGVjdGlvblN0YXRzVHlwZTo4MzYxNzQ=
8340,gfhnhdtgr,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM2ODk5
8341,asfasfsd,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQwNzc3
8342,ngdfgff,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI4MDQw
8343,Untitled Collection #63859104,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTY0OTU=
8344,zczxczxvzxv,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM3OTY0
8345,Untitled Collection #64902101,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExMzYx
8346,mnnbvhgd,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQwNDg5
8347,sadasascascxzx,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM1Njc4
8348,jyfgthy,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI0NzQ0
8349,zxczxczx V4,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExNTQ0
8350,hfgxgfdh,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI0MjQ2
8351,Untitled Collection #63417348,0.005,0.005,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODc1MzE=
8352,hrtyjry,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI1OTY3
8353,unPredictabLeArt,0.0,1.3416666666666668,21.0,115.0,-0.9125,0.035,0.0,0.02,1.947019867549669,0.445,0.596,Q29sbGVjdGlvblN0YXRzVHlwZToxNDk1Nw==
8354,Untitled Collection #66936754,0.035,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM1Njc0
8355,cnuasnfiasjif,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAzMjI5
8356,vsdvsdv,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNTYx
8357,Untitled Collection #62488667,0.2,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5NjI1NTA=
8358,Official KleeKai NFT Collection,0.005,0.28,18.0,48.0,-0.9260042283298097,0.035,0.0,0.0,0.0,0.508,0.508,Q29sbGVjdGlvblN0YXRzVHlwZTo4OTE0NjY=
8359,gfxrgtd,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI3MjQ5
8360,Untitled Collection #63897714,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTcyODM=
8361,xcfgbjhj,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI4MzAz
8362,ugyhgg,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM4ODIz
8363,sbferrre,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI3OTA3
8364,yiutftggh,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI3NjM4
8365,vbhjtrdcvbjhv,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI3NzI4
8366,xzXzc'x'c,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExNTc4
8367,Untitled Collection #65836601,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDIxOTM1
8368,ghv6,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDMzMzUw
8369,fdgfhhfgn,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEyMjgz
8370,nbvgfdd,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE1Njg5
8371,dfsdfsdf V3,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyMTkw
8372,czxczxczx V3,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExNDUw
8373,DRFTGHGHG,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExNzIx
8374,gcghgh,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEyMjk5
8375,gghgrfdfds,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyODM5
8376,uygfdgcf,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE5MjM0
8377,Untitled Collection #63585091,0.0361,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTE2OTA=
8378,MYKEY Non-Fungible Token,0.28,131.63500000000002,2202.0,3761.0,0.0,0.035,0.0,0.0,0.0,0.035,0.1571,Q29sbGVjdGlvblN0YXRzVHlwZToxMTA3Mw==
8379,fdhtgdrtd,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExODI1
8380,dgdfgre,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAwNTE4
8381,Untitled Collection #63147571,0.0001,0.07,2.0,2.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODEyNzE=
8382,Untitled Collection #65038823,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEyNjgy
8383,Untitled Collection #64925340,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEyMTMx
8384,dsgfdfd,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExOTIw
8385,xggggbbn,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEyMjIy
8386,bhf6,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExOTA2
8387,Untitled Collection #63155000,0.0001,0.10500000000000001,2.0,3.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODE0NTM=
8388,dsssssssv,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDEyMTM1
8389,Untitled Collection #63918273,0.035,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTc2NDg=
8390,asascasc,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI3NTY4
8391,sfsdfsfg,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDExODcx
8392,Untitled Collection #63172870,0.0001,0.07,2.0,2.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODE4NjY=
8393,thfdfda,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyNzI5
8394,bgffdh,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDAyNTgx
8395,Kosmo kitty,0.003,1.155,16.0,66.0,-0.27083333333333326,0.035,-1.0,0.0,0.2577319587628865,0.122,0.219,Q29sbGVjdGlvblN0YXRzVHlwZTo3MDM0NTI=
8396,Untitled Collection #63183383,0.0001,0.07,2.0,2.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODIxNDU=
8397,cvgrwfwefw,0.0,0.035,1.0,1.0,0.0,0.035,-1.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDI3NjIx
8398,surround,0.035,0.035,2.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo4MTMxNjM=
8399,UnicodePunks,0.035,7.7700000000000005,38.0,222.0,-0.5,0.035,-1.0,0.0,3.4999999999999996,0.315,3.344,Q29sbGVjdGlvblN0YXRzVHlwZTozMzY4Mzc=
8400,Untitled Collection #63150033,0.0001,0.14,2.0,4.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODEzMjU=
8401,bgsfddf,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDM4OTgz
8402,Untitled Collection #63897714,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5OTcyODM=
8403,Untitled Collection #67470069,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQzOTE4
8404,xrdctfvgybuhnji,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.035,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDQwMDQ0
8405,50 ETH Giveaway,0.005,0.005,8.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZTo5ODQ1Njk=
8406,gfdrfgt,0.0,0.035,1.0,1.0,0.0,0.035,0.0,0.0,0.0,0.035,0.035,Q29sbGVjdGlvblN0YXRzVHlwZToxMDE1ODgz
